id	userid	game_name	z	score	skill	trials	level	created_at	updated_at
1181	96f710c2b7	card	0.00	0.00	0.00	0	1	NULL	NULL
1182	96f710c2b7	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1183	96f710c2b7	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1184	96f710c2b7	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1185	96f710c2b7	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1186	08b7593cde	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1187	08b7593cde	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1188	08b7593cde	location	0.00	0.00	0.00	0	1	NULL	NULL
1189	08b7593cde	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1190	08b7593cde	card	0.00	0.00	0.00	0	1	NULL	NULL
1191	08b7593cde	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1192	08b7593cde	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1193	08b7593cde	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1194	08b7593cde	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1195	759a3fc6a3	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1196	759a3fc6a3	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1197	759a3fc6a3	location	0.00	0.00	0.00	0	1	NULL	NULL
1198	759a3fc6a3	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1199	759a3fc6a3	card	0.00	0.00	0.00	0	1	NULL	NULL
1200	759a3fc6a3	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1201	759a3fc6a3	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1202	759a3fc6a3	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1203	759a3fc6a3	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1204	f2826bf076	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1205	f2826bf076	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1206	f2826bf076	location	0.00	0.00	0.00	0	1	NULL	NULL
1207	f2826bf076	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1208	f2826bf076	card	0.00	0.00	0.00	0	1	NULL	NULL
1209	f2826bf076	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1210	f2826bf076	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1211	f2826bf076	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1212	f2826bf076	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1213	874dff11ad	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1214	874dff11ad	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1215	874dff11ad	location	0.00	0.00	0.00	0	1	NULL	NULL
1216	874dff11ad	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1217	874dff11ad	card	0.00	0.00	0.00	0	1	NULL	NULL
1218	874dff11ad	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1219	874dff11ad	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1220	874dff11ad	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1221	874dff11ad	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1222	29fec2c3e2	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1223	29fec2c3e2	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1224	29fec2c3e2	location	0.00	0.00	0.00	0	1	NULL	NULL
1225	29fec2c3e2	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1226	29fec2c3e2	card	0.00	0.00	0.00	0	1	NULL	NULL
1227	29fec2c3e2	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1228	29fec2c3e2	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1229	29fec2c3e2	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1230	29fec2c3e2	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1231	873065134b	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1232	873065134b	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1233	873065134b	location	0.00	0.00	0.00	0	1	NULL	NULL
1234	873065134b	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1235	873065134b	card	0.00	0.00	0.00	0	1	NULL	NULL
1236	873065134b	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1237	873065134b	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1238	873065134b	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1239	873065134b	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1240	bd86b078cc	remote_viewing	0.56	39.17	2.61	20	2	2023-05-29 21:47:55	2023-05-29 21:47:55
1241	bd86b078cc	long_remote_viewing	1.17	54.33	3.62	2	2	2023-06-01 22:18:20	2023-06-01 22:18:20
1242	bd86b078cc	location	0.48	37.29	2.49	20	2	2023-05-29 21:16:12	2023-05-29 21:16:12
1243	bd86b078cc	bubbles	0.76	44.15	2.94	5	2	2023-06-01 20:19:27	2023-06-01 20:19:27
1244	bd86b078cc	card	1.58	64.11	4.27	10	2	2023-05-29 21:21:06	2023-05-29 21:21:06
1245	bd86b078cc	sequential_card	-0.64	16.25	1.08	10	2	2023-06-01 20:15:19	2023-06-01 20:15:19
1246	bd86b078cc	card_draw	-0.80	14.20	0.95	20	2	2023-06-01 20:40:28	2023-06-01 20:40:28
1247	bd86b078cc	lottery	0.24	31.92	2.13	3	2	2023-05-29 21:33:38	2023-05-29 21:33:38
1248	bd86b078cc	lottery	0.24	31.92	2.13	3	2	2023-05-29 21:33:38	2023-05-29 21:33:38
1249	ce6f123b76	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1250	ce6f123b76	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1251	ce6f123b76	location	0.00	0.00	0.00	0	1	NULL	NULL
1252	ce6f123b76	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1253	ce6f123b76	card	0.00	0.00	0.00	0	1	NULL	NULL
1254	ce6f123b76	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1255	ce6f123b76	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1256	ce6f123b76	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1257	ce6f123b76	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1258	e562fe06a4	remote_viewing	0.56	39.17	2.61	20	2	2023-05-24 19:23:07	2023-05-24 19:23:07
1259	e562fe06a4	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1260	e562fe06a4	location	-0.76	14.68	0.98	20	2	2023-05-24 19:26:58	2023-05-24 19:26:58
1261	e562fe06a4	bubbles	-0.41	19.62	1.31	4	2	2023-05-24 19:31:13	2023-05-24 19:31:13
1262	e562fe06a4	card	0.00	26.89	1.79	10	2	2023-05-24 19:36:29	2023-05-24 19:36:29
1263	e562fe06a4	sequential_card	0.14	29.73	1.98	10	2	2023-05-24 19:40:06	2023-05-24 19:40:06
1264	e562fe06a4	card_draw	-2.83	2.12	0.14	10	2	2023-05-24 19:47:15	2023-05-24 19:47:15
1265	e562fe06a4	lottery	-3.51	1.09	0.07	3	2	2023-05-24 19:49:25	2023-05-24 19:49:25
1266	e562fe06a4	lottery	-3.51	1.09	0.07	3	2	2023-05-24 19:49:25	2023-05-24 19:49:25
1267	77bb414d15	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1268	77bb414d15	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1269	77bb414d15	location	0.00	0.00	0.00	0	1	NULL	NULL
1270	77bb414d15	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1271	77bb414d15	card	0.00	0.00	0.00	0	1	NULL	NULL
1272	77bb414d15	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1273	77bb414d15	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1274	77bb414d15	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1275	77bb414d15	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1276	77c18aa0ae	remote_viewing	-0.32	21.03	1.40	242	3	2023-05-27 17:29:23	2023-05-27 17:29:23
1277	77c18aa0ae	long_remote_viewing	-1.03	11.63	0.78	10	3	2023-05-27 17:49:45	2023-05-27 17:49:45
1278	77c18aa0ae	location	4.23	96.21	6.41	240	3	2023-05-27 17:43:32	2023-05-27 17:43:32
1279	77c18aa0ae	bubbles	-1.13	10.61	0.71	6	3	2023-05-27 17:44:54	2023-05-27 17:44:54
1280	77c18aa0ae	card	0.88	47.08	3.14	200	3	2023-05-27 17:40:30	2023-05-27 17:40:30
1281	77c18aa0ae	sequential_card	0.07	28.34	1.89	150	3	2023-05-27 17:31:03	2023-05-27 17:31:03
1282	77c18aa0ae	card_draw	-3.27	1.38	0.09	120	3	2023-05-27 17:35:49	2023-05-27 17:35:49
1283	77c18aa0ae	lottery	-7.03	0.03	0.00	9	3	2023-05-27 17:09:17	2023-05-27 17:09:17
1284	77c18aa0ae	lottery	-7.03	0.03	0.00	9	3	2023-05-27 17:09:17	2023-05-27 17:09:17
1285	bedd12fbe7	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1286	bedd12fbe7	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1287	bedd12fbe7	location	0.00	0.00	0.00	0	1	NULL	NULL
1288	bedd12fbe7	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1289	bedd12fbe7	card	0.00	0.00	0.00	0	1	NULL	NULL
1290	bedd12fbe7	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1291	bedd12fbe7	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1292	bedd12fbe7	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1293	bedd12fbe7	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1294	a4e7ab18a8	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1295	a4e7ab18a8	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1296	a4e7ab18a8	location	0.00	0.00	0.00	0	1	NULL	NULL
1297	a4e7ab18a8	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1298	a4e7ab18a8	card	0.00	0.00	0.00	0	1	NULL	NULL
1299	a4e7ab18a8	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1300	a4e7ab18a8	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1301	a4e7ab18a8	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1302	a4e7ab18a8	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1303	d772acba81	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1304	d772acba81	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1305	d772acba81	location	0.00	0.00	0.00	0	1	NULL	NULL
1306	d772acba81	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1307	d772acba81	card	0.00	0.00	0.00	0	1	NULL	NULL
1308	d772acba81	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1309	d772acba81	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1310	d772acba81	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1311	d772acba81	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1312	595007a62f	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1313	595007a62f	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1314	595007a62f	location	0.00	0.00	0.00	0	1	NULL	NULL
1315	595007a62f	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1316	595007a62f	card	0.00	0.00	0.00	0	1	NULL	NULL
1317	595007a62f	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1318	595007a62f	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1319	595007a62f	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1320	595007a62f	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1321	22aa5858ee	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1322	22aa5858ee	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1323	22aa5858ee	location	0.00	0.00	0.00	0	1	NULL	NULL
1324	22aa5858ee	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1325	22aa5858ee	card	0.00	0.00	0.00	0	1	NULL	NULL
1326	22aa5858ee	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1327	22aa5858ee	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1328	22aa5858ee	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1329	22aa5858ee	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1330	527bd5b5d6	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1331	527bd5b5d6	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1332	527bd5b5d6	location	0.00	0.00	0.00	0	1	NULL	NULL
1333	527bd5b5d6	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1334	527bd5b5d6	card	0.00	0.00	0.00	0	1	NULL	NULL
1335	527bd5b5d6	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1336	527bd5b5d6	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1337	527bd5b5d6	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1338	527bd5b5d6	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1339	f9d68ee9c4	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1340	f9d68ee9c4	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1341	f9d68ee9c4	location	0.00	0.00	0.00	0	1	NULL	NULL
1342	f9d68ee9c4	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1343	f9d68ee9c4	card	0.00	0.00	0.00	0	1	NULL	NULL
1344	f9d68ee9c4	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1345	f9d68ee9c4	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1346	f9d68ee9c4	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1347	f9d68ee9c4	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1348	b84a3895a3	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1349	b84a3895a3	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1350	b84a3895a3	location	0.00	0.00	0.00	0	1	NULL	NULL
1351	b84a3895a3	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1352	b84a3895a3	card	0.00	0.00	0.00	0	1	NULL	NULL
1353	b84a3895a3	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1354	b84a3895a3	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1355	b84a3895a3	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1356	b84a3895a3	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1357	b9d8881709	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1358	b9d8881709	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1359	b9d8881709	location	0.00	0.00	0.00	0	1	NULL	NULL
1360	b9d8881709	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1361	b9d8881709	card	0.00	0.00	0.00	0	1	NULL	NULL
1362	b9d8881709	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1363	b9d8881709	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1364	b9d8881709	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1365	b9d8881709	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1366	0619736598	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1367	0619736598	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1368	0619736598	location	0.00	0.00	0.00	0	1	NULL	NULL
1369	0619736598	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1370	0619736598	card	0.00	0.00	0.00	0	1	NULL	NULL
1371	0619736598	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1372	0619736598	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1373	0619736598	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1374	0619736598	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1375	ee38e4d5dd	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1376	ee38e4d5dd	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1377	ee38e4d5dd	location	0.00	0.00	0.00	0	1	NULL	NULL
1378	ee38e4d5dd	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1379	ee38e4d5dd	card	0.00	0.00	0.00	0	1	NULL	NULL
1380	ee38e4d5dd	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1381	ee38e4d5dd	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1382	ee38e4d5dd	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1383	ee38e4d5dd	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1384	41a63e5d87	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1385	41a63e5d87	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1386	41a63e5d87	location	0.00	0.00	0.00	0	1	NULL	NULL
1387	41a63e5d87	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1388	41a63e5d87	card	0.00	0.00	0.00	0	1	NULL	NULL
1389	41a63e5d87	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1390	41a63e5d87	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1391	41a63e5d87	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1392	41a63e5d87	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1393	8c0e8dcf0f	remote_viewing	0.00	26.89	1.79	60	2	2023-06-14 00:43:17	2023-06-14 00:43:17
1394	8c0e8dcf0f	long_remote_viewing	0.22	31.32	2.09	4	2	2023-06-10 23:22:20	2023-06-10 23:22:20
1395	8c0e8dcf0f	location	-0.11	24.73	1.65	40	2	2023-06-10 23:28:22	2023-06-10 23:28:22
1396	8c0e8dcf0f	bubbles	-1.95	4.99	0.33	6	3	2023-06-10 23:31:15	2023-06-10 23:31:15
1397	8c0e8dcf0f	card	-0.46	18.91	1.26	30	2	2023-06-14 00:34:07	2023-06-14 00:34:07
1398	8c0e8dcf0f	sequential_card	-0.05	25.93	1.73	20	2	2023-06-14 00:35:30	2023-06-14 00:35:30
1399	8c0e8dcf0f	card_draw	-2.40	3.24	0.22	20	2	2023-06-10 23:24:47	2023-06-10 23:24:47
1400	8c0e8dcf0f	lottery	-4.45	0.43	0.03	6	3	2023-06-10 23:32:14	2023-06-10 23:32:14
1401	8c0e8dcf0f	lottery	-4.45	0.43	0.03	6	3	2023-06-10 23:32:14	2023-06-10 23:32:14
1402	1078d310c9	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1403	1078d310c9	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1404	1078d310c9	location	0.00	0.00	0.00	0	1	NULL	NULL
1405	1078d310c9	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1406	1078d310c9	card	0.00	0.00	0.00	0	1	NULL	NULL
1407	1078d310c9	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1408	1078d310c9	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1409	1078d310c9	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1410	1078d310c9	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1411	56975b83de	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1412	56975b83de	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1413	56975b83de	location	0.00	0.00	0.00	0	1	NULL	NULL
1414	56975b83de	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1415	56975b83de	card	0.00	0.00	0.00	0	1	NULL	NULL
1416	56975b83de	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1417	56975b83de	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1418	56975b83de	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1419	56975b83de	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1420	d40dfacc09	remote_viewing	1.45	61.18	4.08	240	3	2023-05-30 00:23:01	2023-05-30 00:23:01
1421	d40dfacc09	long_remote_viewing	0.82	45.49	3.03	10	3	2023-05-30 00:39:20	2023-05-30 00:39:20
1422	d40dfacc09	location	4.51	97.10	6.47	240	3	2023-05-30 00:44:56	2023-05-30 00:44:56
1423	d40dfacc09	bubbles	-0.16	23.88	1.59	6	3	2023-05-26 20:13:04	2023-05-26 20:13:04
1424	d40dfacc09	card	0.46	36.73	2.45	120	3	2023-05-30 00:27:52	2023-05-30 00:27:52
1425	d40dfacc09	sequential_card	0.46	36.93	2.46	120	3	2023-05-30 00:26:11	2023-05-30 00:26:11
1426	d40dfacc09	card_draw	0.08	28.45	1.90	120	3	2023-05-28 00:40:05	2023-05-28 00:40:05
1427	d40dfacc09	lottery	-6.64	0.05	0.00	6	3	2023-05-26 20:39:03	2023-05-26 20:39:03
1428	d40dfacc09	lottery	-6.64	0.05	0.00	6	3	2023-05-26 20:39:03	2023-05-26 20:39:03
